"site","parameter","datetime","date","year","month","day","hour","aqi","aqi_categ","unit","duration","qc_name"
"Hanoi","PM2.5 - Principal",2016-11-10 11:00:00,2016-11-10,2016,11,10,11,64,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 12:00:00,2016-11-10,2016,11,10,12,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 13:00:00,2016-11-10,2016,11,10,13,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 14:00:00,2016-11-10,2016,11,10,14,68,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 15:00:00,2016-11-10,2016,11,10,15,71,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 16:00:00,2016-11-10,2016,11,10,16,75,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 17:00:00,2016-11-10,2016,11,10,17,78,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 18:00:00,2016-11-10,2016,11,10,18,81,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 19:00:00,2016-11-10,2016,11,10,19,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 20:00:00,2016-11-10,2016,11,10,20,86,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 21:00:00,2016-11-10,2016,11,10,21,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 22:00:00,2016-11-10,2016,11,10,22,88,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-10 23:00:00,2016-11-10,2016,11,10,23,89,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 00:00:00,2016-11-11,2016,11,11,0,90,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 01:00:00,2016-11-11,2016,11,11,1,91,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 02:00:00,2016-11-11,2016,11,11,2,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 03:00:00,2016-11-11,2016,11,11,3,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 04:00:00,2016-11-11,2016,11,11,4,94,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 05:00:00,2016-11-11,2016,11,11,5,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 06:00:00,2016-11-11,2016,11,11,6,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 07:00:00,2016-11-11,2016,11,11,7,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 08:00:00,2016-11-11,2016,11,11,8,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 09:00:00,2016-11-11,2016,11,11,9,105,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 10:00:00,2016-11-11,2016,11,11,10,111,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 11:00:00,2016-11-11,2016,11,11,11,118,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 12:00:00,2016-11-11,2016,11,11,12,124,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 13:00:00,2016-11-11,2016,11,11,13,130,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 14:00:00,2016-11-11,2016,11,11,14,135,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 15:00:00,2016-11-11,2016,11,11,15,136,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 16:00:00,2016-11-11,2016,11,11,16,138,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 17:00:00,2016-11-11,2016,11,11,17,141,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 18:00:00,2016-11-11,2016,11,11,18,142,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 19:00:00,2016-11-11,2016,11,11,19,145,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 20:00:00,2016-11-11,2016,11,11,20,152,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 21:00:00,2016-11-11,2016,11,11,21,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 22:00:00,2016-11-11,2016,11,11,22,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-11 23:00:00,2016-11-11,2016,11,11,23,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 00:00:00,2016-11-12,2016,11,12,0,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 01:00:00,2016-11-12,2016,11,12,1,163,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 02:00:00,2016-11-12,2016,11,12,2,166,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 03:00:00,2016-11-12,2016,11,12,3,168,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 04:00:00,2016-11-12,2016,11,12,4,169,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 05:00:00,2016-11-12,2016,11,12,5,169,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 06:00:00,2016-11-12,2016,11,12,6,170,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 07:00:00,2016-11-12,2016,11,12,7,170,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 08:00:00,2016-11-12,2016,11,12,8,172,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 09:00:00,2016-11-12,2016,11,12,9,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 10:00:00,2016-11-12,2016,11,12,10,176,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 11:00:00,2016-11-12,2016,11,12,11,178,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 12:00:00,2016-11-12,2016,11,12,12,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 13:00:00,2016-11-12,2016,11,12,13,181,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 14:00:00,2016-11-12,2016,11,12,14,183,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 15:00:00,2016-11-12,2016,11,12,15,185,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 16:00:00,2016-11-12,2016,11,12,16,188,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 17:00:00,2016-11-12,2016,11,12,17,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 18:00:00,2016-11-12,2016,11,12,18,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 19:00:00,2016-11-12,2016,11,12,19,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 20:00:00,2016-11-12,2016,11,12,20,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 21:00:00,2016-11-12,2016,11,12,21,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 22:00:00,2016-11-12,2016,11,12,22,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-12 23:00:00,2016-11-12,2016,11,12,23,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 00:00:00,2016-11-13,2016,11,13,0,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 01:00:00,2016-11-13,2016,11,13,1,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 02:00:00,2016-11-13,2016,11,13,2,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 03:00:00,2016-11-13,2016,11,13,3,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 04:00:00,2016-11-13,2016,11,13,4,189,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 05:00:00,2016-11-13,2016,11,13,5,189,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 06:00:00,2016-11-13,2016,11,13,6,188,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 07:00:00,2016-11-13,2016,11,13,7,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 08:00:00,2016-11-13,2016,11,13,8,186,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 09:00:00,2016-11-13,2016,11,13,9,184,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 10:00:00,2016-11-13,2016,11,13,10,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 11:00:00,2016-11-13,2016,11,13,11,178,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 12:00:00,2016-11-13,2016,11,13,12,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 13:00:00,2016-11-13,2016,11,13,13,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 14:00:00,2016-11-13,2016,11,13,14,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 15:00:00,2016-11-13,2016,11,13,15,168,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 16:00:00,2016-11-13,2016,11,13,16,164,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 17:00:00,2016-11-13,2016,11,13,17,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 18:00:00,2016-11-13,2016,11,13,18,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 19:00:00,2016-11-13,2016,11,13,19,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 20:00:00,2016-11-13,2016,11,13,20,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 21:00:00,2016-11-13,2016,11,13,21,155,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 22:00:00,2016-11-13,2016,11,13,22,153,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-13 23:00:00,2016-11-13,2016,11,13,23,152,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 00:00:00,2016-11-14,2016,11,14,0,149,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 01:00:00,2016-11-14,2016,11,14,1,141,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 02:00:00,2016-11-14,2016,11,14,2,132,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 03:00:00,2016-11-14,2016,11,14,3,127,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 04:00:00,2016-11-14,2016,11,14,4,124,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 05:00:00,2016-11-14,2016,11,14,5,122,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 06:00:00,2016-11-14,2016,11,14,6,122,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 07:00:00,2016-11-14,2016,11,14,7,121,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 08:00:00,2016-11-14,2016,11,14,8,120,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 09:00:00,2016-11-14,2016,11,14,9,119,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 10:00:00,2016-11-14,2016,11,14,10,118,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 11:00:00,2016-11-14,2016,11,14,11,117,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 12:00:00,2016-11-14,2016,11,14,12,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 13:00:00,2016-11-14,2016,11,14,13,115,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 14:00:00,2016-11-14,2016,11,14,14,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 15:00:00,2016-11-14,2016,11,14,15,111,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 16:00:00,2016-11-14,2016,11,14,16,110,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 17:00:00,2016-11-14,2016,11,14,17,110,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 18:00:00,2016-11-14,2016,11,14,18,109,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 19:00:00,2016-11-14,2016,11,14,19,108,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 20:00:00,2016-11-14,2016,11,14,20,107,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 21:00:00,2016-11-14,2016,11,14,21,106,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 22:00:00,2016-11-14,2016,11,14,22,104,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-14 23:00:00,2016-11-14,2016,11,14,23,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 00:00:00,2016-11-15,2016,11,15,0,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 01:00:00,2016-11-15,2016,11,15,1,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 02:00:00,2016-11-15,2016,11,15,2,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 03:00:00,2016-11-15,2016,11,15,3,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 04:00:00,2016-11-15,2016,11,15,4,100,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 05:00:00,2016-11-15,2016,11,15,5,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 06:00:00,2016-11-15,2016,11,15,6,102,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 07:00:00,2016-11-15,2016,11,15,7,102,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 08:00:00,2016-11-15,2016,11,15,8,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 09:00:00,2016-11-15,2016,11,15,9,100,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 10:00:00,2016-11-15,2016,11,15,10,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 11:00:00,2016-11-15,2016,11,15,11,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 12:00:00,2016-11-15,2016,11,15,12,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 13:00:00,2016-11-15,2016,11,15,13,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 14:00:00,2016-11-15,2016,11,15,14,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 16:00:00,2016-11-15,2016,11,15,16,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 18:00:00,2016-11-15,2016,11,15,18,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 19:00:00,2016-11-15,2016,11,15,19,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 20:00:00,2016-11-15,2016,11,15,20,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 21:00:00,2016-11-15,2016,11,15,21,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 22:00:00,2016-11-15,2016,11,15,22,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-15 23:00:00,2016-11-15,2016,11,15,23,103,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 00:00:00,2016-11-16,2016,11,16,0,102,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 01:00:00,2016-11-16,2016,11,16,1,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 02:00:00,2016-11-16,2016,11,16,2,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 03:00:00,2016-11-16,2016,11,16,3,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 04:00:00,2016-11-16,2016,11,16,4,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 05:00:00,2016-11-16,2016,11,16,5,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 06:00:00,2016-11-16,2016,11,16,6,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 07:00:00,2016-11-16,2016,11,16,7,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 08:00:00,2016-11-16,2016,11,16,8,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 09:00:00,2016-11-16,2016,11,16,9,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 10:00:00,2016-11-16,2016,11,16,10,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 11:00:00,2016-11-16,2016,11,16,11,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 12:00:00,2016-11-16,2016,11,16,12,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 13:00:00,2016-11-16,2016,11,16,13,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 14:00:00,2016-11-16,2016,11,16,14,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 15:00:00,2016-11-16,2016,11,16,15,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 16:00:00,2016-11-16,2016,11,16,16,91,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 17:00:00,2016-11-16,2016,11,16,17,91,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 18:00:00,2016-11-16,2016,11,16,18,90,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 19:00:00,2016-11-16,2016,11,16,19,89,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 20:00:00,2016-11-16,2016,11,16,20,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 21:00:00,2016-11-16,2016,11,16,21,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 22:00:00,2016-11-16,2016,11,16,22,96,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-16 23:00:00,2016-11-16,2016,11,16,23,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 00:00:00,2016-11-17,2016,11,17,0,95,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 01:00:00,2016-11-17,2016,11,17,1,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 02:00:00,2016-11-17,2016,11,17,2,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 03:00:00,2016-11-17,2016,11,17,3,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 04:00:00,2016-11-17,2016,11,17,4,98,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 05:00:00,2016-11-17,2016,11,17,5,99,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 06:00:00,2016-11-17,2016,11,17,6,100,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 07:00:00,2016-11-17,2016,11,17,7,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 08:00:00,2016-11-17,2016,11,17,8,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 09:00:00,2016-11-17,2016,11,17,9,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 10:00:00,2016-11-17,2016,11,17,10,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 12:00:00,2016-11-17,2016,11,17,12,101,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 13:00:00,2016-11-17,2016,11,17,13,103,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 14:00:00,2016-11-17,2016,11,17,14,106,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 15:00:00,2016-11-17,2016,11,17,15,108,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 16:00:00,2016-11-17,2016,11,17,16,109,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 17:00:00,2016-11-17,2016,11,17,17,110,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 18:00:00,2016-11-17,2016,11,17,18,111,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 19:00:00,2016-11-17,2016,11,17,19,114,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 20:00:00,2016-11-17,2016,11,17,20,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 21:00:00,2016-11-17,2016,11,17,21,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 22:00:00,2016-11-17,2016,11,17,22,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-17 23:00:00,2016-11-17,2016,11,17,23,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-18 00:00:00,2016-11-18,2016,11,18,0,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-18 01:00:00,2016-11-18,2016,11,18,1,115,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-18 02:00:00,2016-11-18,2016,11,18,2,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-11-18 03:00:00,2016-11-18,2016,11,18,3,117,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
